,open,high,low,close,volume
2018-10-01,26.64,26.8,26.42,26.46,7861
2018-10-02,26.46,26.46,26.1205,26.1205,8211
2018-10-03,26.17,26.19,26.0604,26.1,3870
2018-10-04,25.8501,25.8928,25.62,25.65,6810
2018-10-05,25.85,25.85,25.005,25.135,16400
2018-10-08,24.88,24.91,24.51,24.6662,12535
2018-10-09,24.49,24.5463,24.36,24.39,12021
2018-10-10,24.2,24.2,23.3,23.41,15500
2018-10-11,23.14,23.5291,23.0123,23.0701,21656
2018-10-12,23.55,23.6847,23.403,23.529,3159
2018-10-15,23.53,23.6473,23.5,23.56,17931
2018-10-16,23.8,24.335,23.8,24.335,3382
2018-10-17,24.2821,24.31,24.095,24.3,1999
2018-10-18,24.03,24.03,23.56,23.5899,5076
2018-10-19,23.7699,23.7699,23.29,23.349,2733
2018-10-22,23.3,23.57,23.3,23.33,2536
2018-10-23,22.86,23.2612,22.64,23.195,3656
2018-10-24,23.04,23.04,22.1,22.1,2152
2018-10-25,22.35,22.54,22.21,22.5001,5375
2018-10-26,21.99,22.14,21.75,22.14,1925
2018-10-29,22.351,22.4978,21.765,21.765,16905
2018-10-30,21.84,22.2334,21.84,22.2334,3822
2018-10-31,22.7423,22.9001,22.7423,22.86,2029
2018-11-01,23.2322,23.5,23.191,23.5,2916
2018-11-02,23.77,23.77,23.61,23.763,1998
2018-11-05,23.7,23.7,23.19,23.43,3056
2018-11-06,23.67,23.67,23.57,23.57,282
2018-11-07,24.0008,24.308,24.0008,24.2908,3685
2018-11-08,24.18,24.18,24.131,24.1476,732
2018-11-09,23.54,23.6032,23.3287,23.3287,1437
2018-11-12,22.7608,22.7608,22.4599,22.53,1241
2018-11-13,22.6864,22.9,22.571,22.6479,2541
2018-11-14,22.79,22.8099,22.52,22.52,20389
2018-11-15,22.9527,22.9527,22.9527,22.9527,570
2018-11-16,22.7955,22.98,22.7955,22.9785,803
2018-11-19,22.4701,22.4701,22.34,22.34,3308
2018-11-20,21.59,22.05,21.59,21.9418,15701
2018-11-21,22.4,22.41,22.2945,22.305,1813
2018-11-23,22.1628,22.1628,22.1627,22.1627,1251
2018-11-26,22.4,22.5444,22.39,22.5444,850
2018-11-27,22.47,22.5,22.47,22.4934,2000
2018-11-28,22.73,23.08,22.62,23.05,6036
2018-11-29,23.289,23.289,23.07,23.16,1153
2018-11-30,22.885,22.885,22.88,22.88,302
2018-12-03,23.71,23.71,23.46,23.5945,6595
2018-12-04,23.29,23.29,22.6899,22.7699,1692
2018-12-06,22.01,22.22,21.8031,22.2044,3095
2018-12-07,22.21,22.21,21.5608,21.6817,4256
2018-12-10,21.6438,21.6438,21.2354,21.4929,20260
2018-12-11,21.68,21.68,21.3014,21.3262,2677
2018-12-12,21.73,21.88,21.73,21.776,2822
2018-12-13,21.68,21.68,21.4604,21.4902,1894
2018-12-14,21.355,21.36,21.1031,21.1031,3551
2018-12-17,20.99,21.22,20.7501,20.7501,4756
2018-12-18,20.93,21.075,20.83,20.8502,13482
2018-12-19,20.7351,20.94,20.2993,20.2993,3034
2018-12-20,20.12,20.43,19.69,19.9275,9864
2018-12-21,19.94,19.94,19.34,19.364,4547
2018-12-24,19.195,19.345,19.07,19.0808,6081
2018-12-26,19.26,19.8699,19.0193,19.8699,2954
2018-12-27,19.61,20.0199,19.61,20.0128,1961
2018-12-28,20.13,20.263,20.02,20.1183,3043
2018-12-31,20.4,20.44,20.1871,20.31,6374
2019-01-02,20.07,20.3764,20.07,20.2448,3867
2019-01-03,19.41,19.566,19.41,19.425,746
2019-01-04,19.81,20.1648,19.81,20.1648,585
2019-01-07,20.31,20.6968,20.31,20.6806,1379
2019-01-08,20.8594,20.8702,20.6,20.8702,3255
2019-01-09,21.3885,21.56,21.3188,21.4448,4810
2019-01-10,21.28,21.5709,21.28,21.5709,2729
2019-01-11,21.58,21.68,21.58,21.68,476
2019-01-14,21.32,21.3963,21.32,21.343,616
2019-01-15,21.64,21.66,21.5727,21.6258,3759
2019-01-16,21.82,21.823,21.7481,21.7481,1195
2019-01-17,21.59,21.9452,21.53,21.8139,1413
2019-01-18,21.97,22.25,21.97,22.125,2158
2019-01-22,21.7,21.7,21.38,21.4423,1512
2019-01-23,21.705,21.705,21.4899,21.5138,1796
2019-01-24,22.1572,22.2508,22.1572,22.22,1949
2019-01-25,22.621,22.8279,22.621,22.8279,4401
2019-01-28,22.29,22.29,22.2675,22.275,1520
2019-01-29,22.255,22.255,22.1341,22.1341,827
2019-01-30,22.54,22.85,22.4789,22.7725,1898
2019-01-31,22.97,23.23,22.97,23.0916,7220
2019-02-01,23.23,23.259,23.1483,23.1483,1584
2019-02-04,23.19,23.32,23.19,23.2802,661
2019-02-05,23.33,23.3542,23.321,23.3415,2450
2019-02-06,23.515,23.55,23.4305,23.4567,2402
2019-02-07,22.982,23.0375,22.982,23.0375,437
