,open,high,low,close,volume
2018-11-26,21.02,21.02,21.02,21.02,100
2018-11-27,21.02,21.02,21.02,21.02,16
2018-11-28,21.23,21.541,21.15,21.541,756
2018-11-29,21.675,21.675,21.675,21.675,111
2018-11-30,21.609,21.62,21.609,21.62,609
2018-12-03,21.922,21.922,21.922,21.922,268
2018-12-04,21.505,21.505,21.505,21.505,107
2018-12-06,20.75,21.046,20.7,20.91,1895
2018-12-07,20.62,20.639,20.62,20.639,427
2018-12-10,20.4114,20.5758,20.4114,20.5758,324
2018-12-11,20.858,20.9,20.672,20.672,655
2018-12-12,21.0,21.16,20.9521,20.9521,774
2018-12-13,20.89,20.89,20.8342,20.8342,211
2018-12-14,20.64,20.64,20.4935,20.4935,102
2018-12-17,20.37,20.49,20.114,20.114,502
2018-12-18,20.31,20.3236,20.19,20.2274,4101
2018-12-19,19.8731,19.8731,19.8731,19.8731,232
2018-12-20,19.75,19.75,19.46,19.4788,1114
2018-12-21,19.265,19.265,18.9716,18.9716,393
2018-12-24,18.84,18.9486,18.7683,18.7683,1150
2018-12-26,18.76,19.4508,18.76,19.4508,652
2018-12-27,19.22,19.5493,19.11,19.5493,500
2018-12-28,19.63,19.71,19.5539,19.5539,210
2018-12-31,19.642,19.66,19.58,19.66,5282
2019-01-02,19.43,19.75,19.43,19.7434,1412
2019-01-03,19.48,19.48,19.0537,19.0537,651
2019-01-04,19.49,19.8606,19.49,19.8307,1139
2019-01-07,20.03,20.1986,20.03,20.1961,1300
2019-01-08,20.29,20.3737,20.29,20.3737,102
2019-01-09,20.7123,20.7123,20.7123,20.7123,105
2019-01-10,20.6564,20.8276,20.6564,20.8276,218
2019-01-11,20.77,20.81,20.72,20.7824,482
2019-01-14,20.65,20.65,20.53,20.6076,1031
2019-01-15,20.78,20.81,20.78,20.796,2556
2019-01-16,20.9,20.9,20.8542,20.8542,103
2019-01-17,20.9081,20.9081,20.9081,20.9081,95
2019-01-18,21.2428,21.2428,21.2428,21.2428,54
2019-01-22,20.7188,20.7188,20.7188,20.7188,269
2019-01-23,20.972,20.972,20.751,20.8549,1143
2019-01-24,21.14,21.1445,21.1295,21.1445,587
2019-01-25,21.5699,21.6071,21.5699,21.5851,580
2019-01-28,21.42,21.42,21.246,21.3662,1153
2019-01-29,21.2518,21.2518,21.2221,21.2221,358
2019-01-30,21.4099,21.6315,21.39,21.6315,416
2019-01-31,21.892,21.892,21.8032,21.8032,833
2019-02-01,21.742,21.84,21.72,21.7483,3593
2019-02-04,21.8,21.9178,21.8,21.9178,693
2019-02-05,21.99,22.0626,21.99,22.0626,232
2019-02-06,22.2128,22.269,22.1766,22.1766,1501
2019-02-07,21.64,21.7899,21.64,21.7525,11832
2019-02-08,21.75,21.8481,21.61,21.8481,7264
2019-02-11,21.98,22.0,21.886,21.9167,5749
2019-02-12,22.22,22.31,22.2,22.2865,2947
2019-02-13,22.39,22.47,22.36,22.3866,9397
2019-02-14,22.31,22.4799,22.31,22.473,2640
2019-02-15,22.57,22.5869,22.55,22.5869,2603
2019-02-19,22.51,22.67,22.51,22.6054,3688
2019-02-20,22.69,22.72,22.61,22.6332,1716
2019-02-21,22.67,22.7301,22.64,22.6897,1893
2019-02-22,22.86,23.0472,22.86,23.0472,2215
2019-02-25,23.3326,23.34,23.2287,23.2287,15747
2019-02-26,23.179,23.1856,23.13,23.1515,901
2019-02-27,23.0,23.0961,23.0,23.0369,841
2019-02-28,22.96,22.96,22.8615,22.8615,1291
2019-03-01,23.06,23.06,22.9501,22.9942,1167
2019-03-04,23.09,23.149,22.8191,23.0075,2492
2019-03-05,22.96,23.025,22.96,23.01,1648
2019-03-06,23.1,23.1,22.9033,22.9033,2233
2019-03-07,22.83,22.83,22.5501,22.6033,3004
2019-03-08,22.4,22.564,22.4,22.564,637
2019-03-11,22.87,23.0259,22.87,23.0259,1049
2019-03-12,23.08,23.08,23.0053,23.0053,637
2019-03-13,23.21,23.28,23.1681,23.1735,10160
2019-03-14,23.12,23.159,23.078,23.12,5933
2019-03-15,23.2268,23.3802,23.2268,23.3089,4678
2019-03-18,23.43,23.43,23.25,23.3224,3171
2019-03-19,23.375,23.41,23.3074,23.3229,2289
2019-03-20,23.29,23.42,23.14,23.2928,2609
2019-03-21,23.44,23.674,23.44,23.674,2170
2019-03-22,23.64,23.64,23.1335,23.1335,4499
2019-03-25,22.98,23.1257,22.98,23.1257,1651
2019-03-26,23.39,23.39,23.2507,23.2507,456
2019-03-27,23.319,23.319,23.04,23.0667,874
2019-03-28,23.17,23.17,23.1433,23.1433,289
2019-03-29,23.3169,23.3912,23.3169,23.3912,607
2019-04-01,23.765,23.8314,23.765,23.8314,380
2019-04-02,23.78,23.8042,23.7101,23.8042,871
2019-04-03,24.0,24.175,24.0,24.0947,1498
2019-04-04,24.1,24.1508,24.075,24.1468,1681
2019-04-05,24.29,24.3067,24.29,24.3067,929
2019-04-08,24.29,24.3421,24.2617,24.3421,2752
2019-04-09,24.3,24.3386,24.3,24.3021,490
2019-04-10,24.41,24.5571,24.41,24.5397,1658
2019-04-11,24.49,24.54,24.4676,24.4676,1420
2019-04-12,24.67,24.7514,24.67,24.7505,3501
