,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2010-01-04,55.52,55.73,52.96,53.48,7.64,2462800,0.0,1.0
2010-01-05,53.57,53.6,50.81,51.51,7.3586,3393300,0.0,1.0
2010-01-06,51.53,53.71,50.38,53.32,7.6171,3327200,0.0,1.0
2010-01-07,54.12,54.3,52.2406,52.4,7.4857,1422200,0.0,1.0
2010-01-08,52.49,54.2,52.26,53.3,7.6143,1168700,0.0,1.0
2010-01-11,53.62,53.93,52.7,53.23,7.6043,969100,0.0,1.0
2010-01-12,52.7,53.08,52.16,52.37,7.4814,904300,0.0,1.0
2010-01-13,53.29,54.28,52.91,53.96,7.7086,2060300,0.0,1.0
2010-01-14,52.63,53.03,50.89,50.99,7.2843,2526500,0.0,1.0
2010-01-15,50.72,51.85,50.63,50.95,7.2786,1861600,0.0,1.0
2010-01-19,50.75,51.68,50.7,51.2,7.3143,757500,0.0,1.0
2010-01-20,50.86,52.45,50.55,51.24,7.32,1383600,0.0,1.0
2010-01-21,50.52,52.18,50.5,51.19,7.3128,1230700,0.0,1.0
2010-01-22,51.08,52.39,50.5,50.89,7.27,1342200,0.0,1.0
2010-01-25,51.05,51.4986,48.52,49.13,7.0186,1970200,0.0,1.0
2010-01-26,48.72,50.25,48.56,49.95,7.1357,1620500,0.0,1.0
2010-01-27,50.0,51.18,48.95,50.97,7.2814,3335300,0.0,1.0
2010-01-28,61.69,63.85,60.73,63.04,9.0057,11050400,0.0,1.0
2010-01-29,62.74,64.57,61.55,62.25,8.8928,3514900,0.0,1.0
2010-02-01,61.81,62.87,59.73,61.03,8.7186,2702000,0.0,1.0
2010-02-02,60.9,62.15,60.87,61.85,8.8357,1463200,0.0,1.0
2010-02-03,61.85,62.88,61.33,61.95,8.85,1251600,0.0,1.0
2010-02-04,61.35,62.2499,60.13,60.34,8.62,1575200,0.0,1.0
2010-02-05,60.17,61.01,59.28,60.84,8.6914,1585600,0.0,1.0
2010-02-08,60.94,61.71,60.0,60.9,8.7,1335200,0.0,1.0
2010-02-09,61.06,62.16,60.97,62.13,8.8757,1258800,0.0,1.0
2010-02-10,62.11,62.43,61.04,61.49,8.7843,829700,0.0,1.0
2010-02-11,61.21,63.49,61.1001,63.36,9.0514,1029100,0.0,1.0
2010-02-12,63.0,63.1833,62.08,63.18,9.0257,1201200,0.0,1.0
2010-02-16,63.62,65.01,63.5,64.86,9.2657,1417500,0.0,1.0
2010-02-17,64.79,64.79,63.43,64.51,9.2157,1162000,0.0,1.0
2010-02-18,63.91,66.27,63.89,66.1,9.4428,1258000,0.0,1.0
2010-02-19,65.85,67.0701,65.53,66.65,9.5214,1259000,0.0,1.0
2010-02-22,67.04,67.3,63.81,65.27,9.3243,5042600,0.0,1.0
2010-02-23,64.86,65.25,64.17,64.35,9.1928,1864200,0.0,1.0
2010-02-24,64.71,65.38,64.16,64.69,9.2414,1715100,0.0,1.0
2010-02-25,63.99,65.62,63.1,65.61,9.3728,1531100,0.0,1.0
2010-02-26,65.66,66.83,65.3,66.05,9.4357,1231500,0.0,1.0
2010-03-01,66.02,69.75,66.02,69.7,9.9571,1838100,0.0,1.0
2010-03-02,69.99,70.0,68.82,68.98,9.8543,1708100,0.0,1.0
2010-03-03,66.13,68.39,65.62,67.55,9.65,3149900,0.0,1.0
