,open,high,low,close,volume
2017-04-19,60.332,60.332,60.332,60.332,32
2017-04-20,60.95,60.95,60.95,60.95,200
2017-04-21,60.95,60.95,60.95,60.95,2
2017-04-24,60.95,60.95,60.95,60.95,0
2017-04-25,60.95,60.95,60.95,60.95,0
2017-04-26,60.95,60.95,60.95,60.95,7
2017-04-27,60.95,60.95,60.95,60.95,40
2017-04-28,60.95,60.95,60.95,60.95,0
2017-05-01,64.1999,64.2434,64.15,64.2434,598
2017-05-02,64.2434,64.2434,64.2434,64.2434,38
2017-05-03,64.2434,64.2434,64.2434,64.2434,50
2017-05-04,64.2434,64.2434,64.2434,64.2434,46
2017-05-05,64.2434,64.2434,64.2434,64.2434,25
2017-05-08,64.2434,64.2434,64.2434,64.2434,15
2017-05-09,64.2434,64.2434,64.2434,64.2434,0
2017-05-10,65.41,65.4265,65.41,65.4265,370
2017-05-11,65.4265,65.4265,65.4265,65.4265,33
2017-05-12,65.4265,65.4265,65.4265,65.4265,5
2017-05-15,65.4265,65.4265,65.4265,65.4265,197
2017-05-16,65.92,65.92,65.819,65.819,532
2017-05-17,65.819,65.819,65.819,65.819,45
2017-05-18,65.819,65.819,65.819,65.819,21
2017-05-19,65.819,65.819,65.819,65.819,23
2017-05-22,65.14,65.14,65.1,65.1,401
2017-05-23,65.0599,65.0599,65.0599,65.0599,158
2017-05-24,65.0599,65.0599,65.0599,65.0599,144
2017-05-25,66.0548,66.0893,66.0548,66.0893,302
2017-05-26,66.065,66.065,66.065,66.065,101
2017-05-30,66.065,66.065,66.065,66.065,9
2017-05-31,66.065,66.065,66.065,66.065,83
2017-06-01,66.065,66.065,66.065,66.065,24
2017-06-02,66.065,66.065,66.065,66.065,40
2017-06-05,67.28,67.28,67.28,67.28,143
2017-06-06,67.28,67.28,67.28,67.28,22
2017-06-07,67.28,67.28,67.28,67.28,1
2017-06-08,66.8086,66.8086,66.8086,66.8086,167
2017-06-09,67.37,67.5,67.18,67.5,401
2017-06-12,65.64,65.64,65.64,65.64,256
2017-06-13,65.64,65.64,65.64,65.64,2
2017-06-14,66.23,66.23,66.23,66.23,301
2017-06-15,65.2199,65.2199,65.2199,65.2199,227
2017-06-16,65.2199,65.2199,65.2199,65.2199,68
2017-06-19,65.2199,65.2199,65.2199,65.2199,1
2017-06-20,65.2199,65.2199,65.2199,65.2199,4
2017-06-21,65.2199,65.2199,65.2199,65.2199,15
2017-06-22,67.04,67.04,66.9536,66.9536,1004
2017-06-23,68.0,68.0,68.0,68.0,248
2017-06-26,68.0,68.0,68.0,68.0,60
2017-06-27,68.0,68.0,68.0,68.0,2
2017-06-28,67.6515,67.6515,67.6515,67.6515,151
2017-06-29,67.6515,67.6515,67.6515,67.6515,75
2017-06-30,67.4599,67.4599,67.3917,67.3917,216
2017-07-03,67.3917,67.3917,67.3917,67.3917,22
2017-07-05,67.3917,67.3917,67.3917,67.3917,14
2017-07-06,66.7,66.7,66.7,66.7,122
2017-07-07,67.07,67.07,67.07,67.07,103
2017-07-10,66.96,66.96,66.8588,66.8588,220
2017-07-11,66.8588,66.8588,66.8588,66.8588,93
2017-07-12,68.6199,68.6199,68.6199,68.6199,127
2017-07-13,68.6199,68.6199,68.6199,68.6199,10
2017-07-14,69.12,69.12,69.095,69.095,342
2017-07-17,69.095,69.095,69.095,69.095,41
2017-07-18,69.607,69.607,69.607,69.607,151
2017-07-19,70.12,70.61,70.12,70.61,307
2017-07-20,70.5,70.5,70.2845,70.2845,1219
2017-07-21,69.185,69.3007,69.185,69.3007,1125
2017-07-24,69.3007,69.3007,69.3007,69.3007,2
2017-07-25,70.48,70.64,70.48,70.64,241
2017-07-26,70.64,70.64,70.64,70.64,91
2017-07-27,71.07,71.32,69.2488,69.2488,2059
2017-07-28,69.2488,69.2488,69.2488,69.2488,89
2017-07-31,70.59,70.59,69.301,69.301,1131
2017-08-01,69.301,69.301,69.301,69.301,112
2017-08-02,69.0757,69.0757,68.4179,68.51,785
2017-08-03,69.34,69.34,69.3399,69.34,533
2017-08-04,69.8428,69.8428,69.8428,69.8428,1006
2017-08-07,70.2598,70.2598,70.2598,70.2598,172
2017-08-08,70.2598,70.2598,70.2598,70.2598,72
2017-08-09,69.65,69.65,69.6378,69.6378,390
2017-08-10,69.6378,69.6378,69.6378,69.6378,89
2017-08-11,68.52,68.6122,68.52,68.6122,406
2017-08-14,69.7899,69.7899,69.7899,69.7899,172
2017-08-15,69.7899,69.7899,69.7899,69.7899,2
2017-08-16,69.7899,69.7899,69.7899,69.7899,17
2017-08-17,69.7899,69.7899,69.7899,69.7899,137
2017-08-18,69.7899,69.7899,69.7899,69.7899,0
2017-08-21,68.77,68.77,68.2718,68.2718,267
2017-08-22,68.88,68.88,68.88,68.88,600
2017-08-23,68.94,68.94,68.94,68.94,143
2017-08-24,68.94,68.94,68.94,68.94,41
2017-08-25,68.94,68.94,68.94,68.94,1
2017-08-28,68.94,68.94,68.94,68.94,54
2017-08-29,68.94,68.94,68.94,68.94,131
2017-08-30,68.94,68.94,68.94,68.94,5
2017-08-31,68.94,68.94,68.94,68.94,40
2017-09-01,68.94,68.94,68.94,68.94,0
2017-09-05,71.35,71.35,70.874,70.874,400
2017-09-06,70.89,70.89,70.89,70.89,192
2017-09-07,71.75,72.03,71.75,72.03,1047
2017-09-08,72.03,72.03,72.03,72.03,39
2017-09-11,71.7542,71.7542,71.72,71.72,300
2017-09-12,72.085,72.1999,72.085,72.085,555
2017-09-13,72.085,72.085,72.085,72.085,84
2017-09-14,72.085,72.085,72.085,72.085,19
2017-09-15,72.085,72.085,72.085,72.085,50
2017-09-18,72.2,72.2,72.2,72.2,737
2017-09-19,71.8401,72.1265,71.84,72.1265,1029
2017-09-20,72.1265,72.1265,72.1265,72.1265,5
2017-09-21,72.1265,72.1265,72.1265,72.1265,7
2017-09-22,72.1265,72.1265,72.1265,72.1265,144
2017-09-25,72.0,72.0,70.89,70.89,424
2017-09-26,70.89,70.89,70.89,70.89,64
2017-09-27,71.89,72.2543,71.89,72.2543,966
2017-09-28,72.2543,72.2543,72.2543,72.2543,19
2017-09-29,72.2543,72.2543,72.2543,72.2543,51
2017-10-02,73.0344,73.0344,73.0344,73.0344,369
2017-10-03,73.0344,73.0344,73.0344,73.0344,31
2017-10-04,74.15,74.15,74.15,74.15,308
2017-10-05,74.4975,74.4975,74.4975,74.4975,114
2017-10-06,74.4975,74.4975,74.4975,74.4975,103
2017-10-09,74.96,74.96,74.7178,74.815,1182
2017-10-10,74.88,74.88,74.488,74.488,236
2017-10-11,74.4325,74.4325,74.35,74.35,354
2017-10-12,74.35,74.35,74.35,74.35,150
2017-10-13,74.82,74.82,74.82,74.82,466
2017-10-16,74.82,74.82,74.82,74.82,20
2017-10-17,74.3799,74.3799,74.1,74.1,289
2017-10-18,74.1,74.1,74.1,74.1,5
2017-10-19,74.1,74.1,74.1,74.1,183
2017-10-20,74.1,74.1,74.1,74.1,116
2017-10-23,74.5,74.5,74.4497,74.4497,459
2017-10-24,74.51,74.51,74.51,74.51,252
2017-10-25,74.42,74.42,73.1898,73.1898,1107
2017-10-26,73.1898,73.1898,73.1898,73.1898,130
2017-10-27,74.04,74.1599,74.04,74.1599,385
2017-10-30,74.22,74.22,74.22,74.22,423
2017-10-31,74.52,74.52,74.52,74.52,211
2017-11-01,74.25,74.25,74.13,74.13,299
2017-11-02,73.85,73.85,73.8123,73.8351,751
2017-11-03,73.31,73.31,73.31,73.31,208
2017-11-06,73.7499,73.7716,73.542,73.7716,2122
2017-11-07,73.7716,73.7716,73.7716,73.7716,77
2017-11-08,71.8,72.36,71.8,72.36,623
2017-11-09,71.6884,71.6884,71.4315,71.4315,367
2017-11-10,71.3634,71.81,71.3634,71.81,670
2017-11-13,71.46,71.46,71.46,71.46,206
2017-11-14,71.22,71.22,71.22,71.22,209
2017-11-15,70.75,71.61,70.51,71.61,1938
2017-11-16,72.3442,72.888,72.3442,72.888,523
2017-11-17,73.0295,73.0295,73.0295,73.0295,381
2017-11-20,73.2613,73.2613,73.2613,73.2613,208
2017-11-21,74.359,74.359,74.359,74.359,304
2017-11-22,74.85,74.85,74.85,74.85,283
2017-11-24,75.108,75.108,75.108,75.108,262
2017-11-27,75.39,75.39,75.25,75.29,527
2017-11-28,74.916,74.916,74.916,74.916,335
2017-11-29,73.699,73.699,73.63,73.63,415
2017-11-30,73.63,73.63,73.63,73.63,4
2017-12-01,73.63,73.63,73.63,73.63,31
2017-12-04,73.63,73.63,73.63,73.63,44
2017-12-05,73.63,73.63,73.63,73.63,182
2017-12-06,73.63,73.63,73.63,73.63,20
2017-12-07,73.63,73.63,73.63,73.63,52
2017-12-08,73.7144,73.7396,73.7,73.7,551
2017-12-11,73.8725,74.0424,73.8725,74.0424,362
2017-12-12,73.99,73.99,73.99,73.99,100
2017-12-13,73.99,73.99,73.99,73.99,35
2017-12-14,74.32,74.32,74.32,74.32,121
2017-12-15,67.836,68.56,67.836,68.448,500
2017-12-18,69.56,69.6705,68.91,69.6705,655
2017-12-19,69.305,69.305,69.305,69.305,141
2017-12-20,68.805,68.8715,68.805,68.8247,1002
2017-12-21,68.41,68.77,68.41,68.77,544
2017-12-22,68.32,68.434,68.32,68.434,520
2017-12-26,68.434,68.434,68.434,68.434,138
2017-12-27,68.69,68.69,68.69,68.69,334
2017-12-28,68.69,68.69,68.69,68.69,152
2017-12-29,68.25,68.25,68.05,68.0971,1711
2018-01-02,68.26,68.57,68.26,68.57,558
2018-01-03,68.53,69.32,68.53,69.32,487
2018-01-04,69.43,69.43,69.43,69.43,442
2018-01-05,69.43,69.43,69.43,69.43,74
2018-01-08,70.48,70.6012,69.75,70.6012,3361
2018-01-09,70.61,70.61,70.22,70.22,2085
2018-01-10,69.8942,69.8942,69.7837,69.8462,1019
2018-01-11,70.8545,71.005,70.8241,70.8455,1366
2018-01-12,71.19,71.3305,71.19,71.328,1630
2018-01-16,72.3,72.3,71.69,71.69,944
2018-01-17,70.63,70.63,70.63,70.63,281
2018-01-18,70.643,70.643,70.643,70.643,186
2018-01-19,71.0,71.469,71.0,71.469,963
2018-01-22,71.469,71.469,71.469,71.469,30
2018-01-23,72.24,72.4901,72.24,72.4901,358
2018-01-24,72.4901,72.4901,72.4901,72.4901,52
2018-01-25,72.7692,72.7692,72.6,72.6,341
2018-01-26,72.6,72.6,72.6,72.6,93
2018-01-29,73.478,73.53,73.478,73.53,254
2018-01-30,72.52,72.7951,72.3134,72.71,1395
2018-01-31,72.9,72.9,72.74,72.74,900
2018-02-01,72.15,72.15,72.15,72.15,158
2018-02-02,73.17,73.17,71.73,71.73,423
2018-02-05,70.9701,70.9701,69.8767,70.1601,1055
2018-02-06,68.77,69.9196,67.19,69.12,1738
2018-02-07,71.6248,71.76,71.52,71.52,950
2018-02-08,70.5,70.51,70.16,70.51,540
2018-02-09,69.659,69.659,68.21,69.21,698
2018-02-12,68.68,69.95,68.68,69.95,1861
2018-02-13,69.95,69.95,69.95,69.95,101
2018-02-14,69.95,69.95,69.95,69.95,29
2018-02-15,69.95,69.95,69.95,69.95,86
2018-02-16,75.0,75.0,74.7,74.8002,320
2018-02-20,75.0,75.0,75.0,75.0,137
2018-02-21,75.8098,75.86,75.8098,75.83,803
2018-02-22,75.24,75.24,75.24,75.24,180
2018-02-23,75.82,75.82,75.7,75.82,681
2018-02-26,76.423,76.423,76.2854,76.2854,956
2018-02-27,77.05,77.05,76.036,76.19,1429
2018-02-28,76.19,76.19,76.19,76.19,51
2018-03-01,74.2,74.2,74.2,74.2,276
2018-03-02,74.1078,76.5,74.1078,76.5,1768
2018-03-05,76.5,76.5,76.5,76.5,109
2018-03-06,76.5,76.5,76.5,76.5,67
2018-03-07,77.75,79.39,77.75,79.39,2243
2018-03-08,79.7899,79.93,79.7899,79.93,582
2018-03-09,79.93,79.93,79.93,79.93,225
2018-03-12,81.63,81.63,81.488,81.6,1779
2018-03-13,81.87,81.891,80.47,80.47,2817
2018-03-14,80.62,81.52,80.62,81.52,803
2018-03-15,81.21,81.21,81.0583,81.205,772
2018-03-16,80.5864,80.95,80.5864,80.95,1153
2018-03-19,80.74,80.74,78.6706,78.8653,1251
2018-03-20,80.0,80.174,80.0,80.174,1846
2018-03-21,80.49,80.49,80.49,80.49,677
2018-03-22,78.957,78.957,78.957,78.957,792
2018-03-23,78.75,78.75,77.59,77.59,2646
2018-03-26,77.76,79.09,77.5763,79.09,3559
2018-03-27,78.25,78.25,76.5,76.5,1598
2018-03-28,75.79,75.8128,75.15,75.15,2122
2018-03-29,76.224,76.224,76.224,76.224,165
2018-04-02,76.505,76.505,74.5999,74.5999,4127
2018-04-03,74.18,75.0947,74.18,75.0,2602
2018-04-04,73.87,74.6701,73.695,74.6701,659
2018-04-05,76.0146,76.0146,76.0146,76.0146,387
2018-04-06,75.54,75.54,75.211,75.401,2051
2018-04-09,75.3389,75.34,75.0098,75.09,1765
2018-04-10,75.176,76.62,75.176,76.62,453
2018-04-11,76.21,76.21,75.7968,75.7968,412
2018-04-12,76.9428,77.2121,76.8938,77.2121,1026
2018-04-13,76.34,76.34,76.34,76.34,214
2018-04-16,76.6647,76.9074,76.6647,76.9074,1328
2018-04-17,78.1,78.1,78.1,78.1,514
2018-04-18,79.3,79.72,78.92,79.72,3590
2018-04-19,79.5,79.5,79.246,79.36,2656
2018-04-20,79.19,79.19,78.3887,78.3887,1887
2018-04-23,78.61,78.61,78.61,78.61,639
2018-04-24,78.62,78.63,76.715,76.98,2160
2018-04-25,75.755,76.66,75.5357,76.39,5040
2018-04-26,77.0903,77.73,77.08,77.5,6788
2018-04-27,77.99,77.99,76.92,77.07,3008
2018-04-30,77.96,77.96,77.19,77.3661,2042
2018-05-01,77.1848,77.52,77.1848,77.52,1517
2018-05-02,77.52,77.52,77.52,77.52,220
2018-05-03,77.7299,78.64,77.7299,78.5,696
2018-05-04,78.31,80.07,78.31,79.9363,4690
2018-05-07,80.3,81.14,80.0,80.9,7693
2018-05-08,81.05,81.09,80.5375,80.8479,11711
2018-05-09,81.98,82.53,81.9064,82.51,34837
2018-05-10,82.8247,83.61,82.8247,82.95,14451
2018-05-11,83.72,83.82,83.2901,83.5,3535
2018-05-14,84.0,84.08,82.681,82.8,11021
2018-05-15,81.9766,82.66,81.9766,82.59,2968
2018-05-16,82.85,83.61,82.85,83.52,795
2018-05-17,83.52,83.99,83.25,83.8,3311
2018-05-18,83.66,84.59,83.66,84.22,8866
2018-05-21,84.67,85.03,83.96,84.3,11144
2018-05-22,84.7,84.7,83.2703,83.3578,13869
2018-05-23,83.08,84.1,83.0,84.1,8989
2018-05-24,84.27,84.41,83.7,84.1,3205
2018-05-25,84.37,84.51,84.0978,84.2612,3694
2018-05-29,84.3318,84.6059,84.1885,84.6059,4902
2018-05-30,85.2,86.05,84.93,85.999,10931
2018-05-31,86.51,86.51,85.79,85.95,6888
2018-06-01,86.82,87.58,86.73,87.4,8680
2018-06-04,88.12,88.12,87.2,88.06,18223
2018-06-05,88.62,89.42,88.5798,89.2299,16430
2018-06-06,89.73,89.79,89.05,89.505,12860
2018-06-07,90.08,90.08,87.23,88.0456,17504
2018-06-08,88.42,88.91,87.91,88.8188,7897
2018-06-11,88.77,89.3824,88.77,89.33,7597
2018-06-12,89.85,91.15,89.85,90.72,21715
2018-06-13,91.86,91.86,90.2401,90.9,57373
2018-06-14,91.9,92.5937,91.7263,92.39,72905
2018-06-15,92.31,92.48,91.729,92.48,13501
2018-06-18,92.15,93.74,91.6961,93.74,54974
2018-06-19,93.31,93.31,91.194,93.29,54849
2018-06-20,93.84,94.162,93.48,93.595,21323
2018-06-21,94.02,94.02,91.48,91.68,23157
2018-06-22,92.2,92.2,90.11,90.28,17871
2018-06-25,89.86,89.86,87.21,87.56,18007
2018-06-26,88.22,88.75,87.45,88.28,7169
2018-06-27,89.03,89.03,86.19,86.19,9256
2018-06-28,85.82,87.6591,85.3,87.34,10621
2018-06-29,87.52,88.0099,87.36,87.81,3944
2018-07-02,87.07,89.08,87.0561,88.9,19314
2018-07-03,89.58,89.58,88.9,88.9,6182
2018-07-05,89.5,90.42,89.38,90.42,8443
2018-07-06,90.16,91.52,89.94,91.41,9992
2018-07-09,92.16,92.1981,90.8459,91.79,16263
2018-07-10,92.18,92.18,90.3816,90.5276,13868
2018-07-11,89.86,91.095,89.5238,90.61,8763
2018-07-12,91.0,92.74,91.0,92.57,17341
2018-07-13,93.15,93.15,91.815,92.14,11080
2018-07-16,92.51,92.51,91.841,92.15,15704
2018-07-17,91.94,93.57,91.63,93.43,14112
2018-07-18,93.67,93.67,92.5046,93.19,9032
2018-07-19,93.26,93.26,92.76,92.76,6778
2018-07-20,92.83,92.901,92.29,92.52,5080
2018-07-23,92.93,92.93,91.3816,92.62,10950
2018-07-24,93.16,93.16,90.8297,91.26,9978
2018-07-25,91.66,93.67,91.66,93.42,8674
2018-07-26,93.06,93.48,92.1617,93.1,12095
2018-07-27,93.48,93.48,89.2,89.7338,21708
2018-07-30,89.73,89.73,86.41,86.61,15577
2018-07-31,87.0,87.64,85.41,86.68,17339
