,open,high,low,close,volume
2017-01-10,64.4,64.4,64.4,64.4,103
2017-01-11,64.4,64.4,64.4,64.4,164
2017-01-12,64.49,64.49,64.49,64.49,242
2017-01-13,64.49,64.49,64.49,64.49,27
2017-01-17,63.305,63.3683,63.305,63.3533,700
2017-01-18,63.3533,63.3533,63.3533,63.3533,3
2017-01-19,63.3533,63.3533,63.3533,63.3533,2
2017-01-20,63.3533,63.3533,63.3533,63.3533,0
2017-01-23,64.0,64.0,64.0,64.0,815
2017-01-24,64.0,64.0,64.0,64.0,5
2017-01-25,66.6,66.6,66.6,66.6,160
2017-01-26,66.11,66.11,66.11,66.11,7020
2017-01-27,66.11,66.11,66.11,66.11,43000
2017-01-30,64.87,64.87,64.87,64.87,7001
2017-01-31,64.73,65.6973,64.73,65.6973,444
2017-02-01,65.8,65.8,65.45,65.582,890
2017-02-02,65.582,65.582,65.582,65.582,0
2017-02-03,66.0501,66.07,66.032,66.032,3204
2017-02-06,66.032,66.032,66.032,66.032,100
2017-02-07,66.032,66.032,66.032,66.032,25
2017-02-08,66.032,66.032,66.032,66.032,1
2017-02-09,67.13,67.52,67.13,67.52,600
2017-02-10,67.75,68.05,67.75,67.93,6457
2017-02-13,67.52,68.3037,67.52,68.2811,9213
2017-02-14,68.2811,68.2811,68.2811,68.2811,10
2017-02-15,68.7703,68.7703,68.7703,68.7703,279
2017-02-16,69.35,69.35,68.75,68.75,933
2017-02-17,68.585,69.1099,68.585,68.915,1381
2017-02-21,69.5899,69.59,69.5899,69.59,676
2017-02-22,69.59,69.59,69.59,69.59,0
2017-02-23,69.48,69.48,69.48,69.48,208
2017-02-24,69.2702,69.2702,69.2702,69.2702,188
2017-02-27,70.15,70.15,69.83,69.91,730
2017-02-28,69.69,69.8058,69.2,69.2,1146
2017-03-01,69.2,69.2,69.2,69.2,50
2017-03-02,69.56,69.56,69.3108,69.3108,447
2017-03-03,69.18,69.18,69.089,69.089,520
2017-03-06,68.775,68.775,68.775,68.775,313
2017-03-07,69.4401,69.656,69.3103,69.656,703
2017-03-08,69.656,69.656,69.656,69.656,87
2017-03-09,69.656,69.656,69.656,69.656,118
2017-03-10,69.656,69.656,69.656,69.656,306
2017-03-13,68.8435,68.8435,68.274,68.4886,4323
2017-03-14,68.115,68.115,67.88,68.0632,500
2017-03-15,68.14,69.0125,68.132,69.0125,4304
2017-03-16,69.0125,69.0125,69.0125,69.0125,1
2017-03-17,68.9425,68.9425,68.9425,68.9425,5
2017-03-20,68.9425,68.9425,68.9425,68.9425,0
2017-03-21,68.0,68.0,68.0,68.0,627
2017-03-22,68.0,68.0,68.0,68.0,6
2017-03-23,68.0,68.0,68.0,68.0,0
2017-03-24,68.0,68.0,68.0,68.0,1
2017-03-27,68.0,68.0,68.0,68.0,3
2017-03-28,68.0,68.0,68.0,68.0,24
2017-03-29,68.0,68.0,68.0,68.0,73
2017-03-30,68.0,68.0,68.0,68.0,0
2017-03-31,68.0,68.0,68.0,68.0,0
2017-04-03,68.0,68.0,68.0,68.0,91
2017-04-04,68.0,68.0,68.0,68.0,2
2017-04-05,68.0,68.0,68.0,68.0,10
2017-04-06,68.0,68.0,68.0,68.0,0
2017-04-07,68.5483,68.5483,68.5483,68.5483,101
2017-04-10,69.12,69.15,69.0878,69.0878,452
2017-04-11,69.0878,69.0878,69.0878,69.0878,105
2017-04-12,69.0878,69.0878,69.0878,69.0878,7
2017-04-13,69.0878,69.0878,69.0878,69.0878,0
2017-04-17,67.51,68.1222,67.51,68.1222,833
2017-04-18,68.1222,68.1222,68.1222,68.1222,29
2017-04-19,68.1222,68.1222,68.1222,68.1222,0
2017-04-20,68.1222,68.1222,68.1222,68.1222,75
2017-04-21,68.1222,68.1222,68.1222,68.1222,2
2017-04-24,69.3648,69.9058,69.3648,69.9058,1155
2017-04-25,69.9058,69.9058,69.9058,69.9058,20
2017-04-26,70.7,70.7,70.7,70.7,909
2017-04-27,70.7,70.7,70.7,70.7,1
2017-04-28,70.5775,70.5775,70.5775,70.5775,280
2017-05-01,70.3716,70.5672,70.3716,70.5672,300
2017-05-02,70.5672,70.5672,70.5672,70.5672,1
2017-05-03,70.5672,70.5672,70.5672,70.5672,20
2017-05-04,70.5672,70.5672,70.5672,70.5672,166
2017-05-05,70.85,70.85,70.85,70.85,101
2017-05-08,72.74,72.74,72.5211,72.5211,850
2017-05-09,72.5211,72.5211,72.5211,72.5211,89
2017-05-10,73.09,73.09,73.09,73.09,117
2017-05-11,73.09,73.09,73.09,73.09,76
2017-05-12,73.09,73.09,73.09,73.09,0
2017-05-15,74.02,74.07,74.02,74.07,304
2017-05-16,73.68,74.0897,73.6432,74.0897,1051
2017-05-17,72.9901,73.1034,72.46,72.555,1793
2017-05-18,71.859,71.859,71.859,71.859,182
2017-05-19,71.859,71.859,71.859,71.859,40
2017-05-22,72.29,72.3106,72.29,72.3106,252
2017-05-23,72.3106,72.3106,72.3106,72.3106,3
2017-05-24,72.99,72.99,72.9329,72.9329,501
2017-05-25,73.63,73.63,73.5499,73.5499,1288
2017-05-26,73.5499,73.5499,73.5499,73.5499,2
2017-05-30,73.5499,73.5499,73.5499,73.5499,98
2017-05-31,73.5499,73.5499,73.5499,73.5499,83
2017-06-01,73.5499,73.5499,73.5499,73.5499,80
2017-06-02,74.76,74.8399,74.6623,74.8399,1426
2017-06-05,74.84,74.84,74.84,74.84,170
2017-06-06,74.059,74.326,73.9975,74.326,801
2017-06-07,74.326,74.326,74.326,74.326,47
2017-06-08,74.4466,74.4466,74.4466,74.4466,433
2017-06-09,74.7,75.42,74.37,74.37,705
2017-06-12,74.37,74.37,74.37,74.37,2
2017-06-13,72.94,73.0,72.94,73.0,251
2017-06-14,73.0,73.0,73.0,73.0,20
2017-06-15,73.0,73.0,73.0,73.0,143
2017-06-16,72.1181,72.3184,72.1181,72.315,580
2017-06-19,73.113,73.5,73.113,73.5,781
2017-06-20,73.3852,73.3852,73.318,73.318,200
2017-06-21,72.85,72.85,72.85,72.85,134
2017-06-22,72.53,72.53,72.53,72.53,261
2017-06-23,73.4055,73.4055,73.4055,73.4055,259
2017-06-26,73.4055,73.4055,73.4055,73.4055,86
2017-06-27,72.6812,72.6812,72.6812,72.6812,300
2017-06-28,72.6812,72.6812,72.6812,72.6812,1
2017-06-29,72.6812,72.6812,72.6812,72.6812,0
2017-06-30,72.6812,72.6812,72.6812,72.6812,22
2017-07-03,72.34,72.34,72.34,72.34,217
2017-07-05,71.89,71.89,71.89,71.89,163
2017-07-06,70.825,70.825,70.825,70.825,205
2017-07-07,71.39,71.4,71.39,71.4,300
2017-07-10,71.4,71.4,71.4,71.4,1
2017-07-11,71.4,71.4,71.4,71.4,75
2017-07-12,73.518,73.518,73.518,73.518,554
2017-07-13,74.28,74.28,74.28,74.28,197
2017-07-14,74.85,74.85,74.85,74.85,120
2017-07-17,75.27,75.27,75.195,75.205,765
2017-07-18,74.8912,74.8912,74.8912,74.8912,183
2017-07-19,74.8912,74.8912,74.8912,74.8912,2
2017-07-20,75.91,75.91,75.7965,75.7965,262
2017-07-21,75.7965,75.7965,75.7965,75.7965,72
2017-07-24,76.3399,76.3399,76.3399,76.3399,162
2017-07-25,76.23,76.23,76.23,76.23,245
2017-07-26,76.23,76.23,76.23,76.23,20
2017-07-27,75.38,75.38,74.196,74.196,1691
2017-07-28,74.2359,74.2359,74.175,74.175,228
2017-07-31,74.03,74.03,73.909,73.909,393
2017-08-01,74.9999,74.9999,74.9999,74.9999,197
2017-08-02,74.9999,74.9999,74.9999,74.9999,1
2017-08-03,73.71,73.71,73.5862,73.5862,366
2017-08-04,72.96,72.96,72.96,72.96,230
2017-08-07,72.96,72.96,72.96,72.96,70
2017-08-08,73.56,73.56,73.56,73.56,158
2017-08-09,72.5428,72.5428,72.5,72.5,739
2017-08-10,72.5,72.5,72.5,72.5,118
2017-08-11,72.5,72.5,72.5,72.5,284
2017-08-14,72.5483,72.5483,72.44,72.44,382
2017-08-15,72.44,72.44,72.44,72.44,8
2017-08-16,72.58,72.58,72.58,72.58,127
2017-08-17,71.8124,71.854,71.8124,71.854,312
2017-08-18,71.854,71.854,71.854,71.854,84
2017-08-21,71.854,71.854,71.854,71.854,56
2017-08-22,71.854,71.854,71.854,71.854,63
2017-08-23,71.854,71.854,71.854,71.854,7
2017-08-24,71.854,71.854,71.854,71.854,9
2017-08-25,71.854,71.854,71.854,71.854,24
2017-08-28,72.25,72.25,72.25,72.25,503
2017-08-29,72.25,72.25,72.25,72.25,22
2017-08-30,72.25,72.25,72.25,72.25,8
2017-08-31,72.25,72.25,72.25,72.25,0
2017-09-01,72.25,72.25,72.25,72.25,139
2017-09-05,72.25,72.25,72.25,72.25,77
2017-09-06,74.0,74.0,74.0,74.0,119
2017-09-07,73.9575,74.009,73.9575,74.009,2800
2017-09-08,74.009,74.009,74.009,74.009,47
2017-09-11,73.89,73.89,73.89,73.89,707
2017-09-12,74.49,75.64,74.49,75.64,3174
2017-09-13,75.64,75.64,75.64,75.64,0
2017-09-14,75.64,75.64,75.64,75.64,4
2017-09-15,75.5151,75.5151,75.5151,75.5151,76
2017-09-18,76.6027,76.6027,76.6027,76.6027,242
2017-09-19,76.5481,76.5481,76.5481,76.5481,136
2017-09-20,76.5481,76.5481,76.5481,76.5481,14
2017-09-21,76.44,76.64,76.44,76.64,740
2017-09-22,76.57,76.57,76.57,76.57,456
2017-09-25,76.05,76.05,76.05,76.05,1030
2017-09-26,75.9,76.4513,75.9,76.45,2112
2017-09-27,76.45,76.45,76.45,76.45,92
2017-09-28,76.45,76.45,76.45,76.45,59
2017-09-29,76.45,76.45,76.45,76.45,82
2017-10-02,78.01,78.01,78.01,78.01,191
2017-10-03,78.01,78.01,78.01,78.01,43
2017-10-04,78.85,78.85,78.85,78.85,208
2017-10-05,78.86,79.0999,78.86,79.0999,549
2017-10-06,79.0,79.0,78.75,78.75,355
2017-10-09,78.75,78.75,78.75,78.75,64
2017-10-10,79.33,79.33,79.33,79.33,328
2017-10-11,79.33,79.33,79.33,79.33,112
2017-10-12,79.32,79.4063,79.32,79.4063,864
2017-10-13,79.406,79.406,79.406,79.406,0
2017-10-16,79.4063,79.4063,79.4063,79.4063,54
2017-10-17,79.62,79.62,79.62,79.62,164
2017-10-18,79.62,79.62,79.62,79.62,158
2017-10-19,79.0,79.0,79.0,79.0,111
2017-10-20,79.4099,79.4099,79.4099,79.4099,153
2017-10-23,79.91,79.91,79.37,79.37,1647
2017-10-24,79.75,79.94,79.75,79.9,1827
2017-10-25,79.35,79.35,79.35,79.35,1057
2017-10-26,79.66,79.66,79.66,79.66,2194
2017-10-27,78.43,78.7507,73.52,78.57,5364
2017-10-30,78.57,78.57,78.57,78.57,55
2017-10-31,79.8,79.8,79.8,79.8,152
2017-11-01,79.69,79.69,78.14,78.14,1205
2017-11-02,78.44,78.44,77.36,77.36,561
2017-11-03,77.92,78.03,77.92,78.03,336
2017-11-06,78.24,78.47,78.151,78.3797,1930
2017-11-07,78.4,78.4,78.21,78.3399,501
2017-11-08,78.9534,78.9534,78.9534,78.9534,164
2017-11-09,78.2999,78.2999,78.2999,78.2999,233
2017-11-10,79.385,79.385,79.385,79.385,766
2017-11-13,79.125,79.125,79.125,79.125,237
2017-11-14,78.57,78.88,78.57,78.88,388
2017-11-15,78.6741,78.6741,78.6741,78.6741,115
2017-11-16,79.6155,80.223,79.6155,80.2,1729
2017-11-17,80.2,80.2,80.2,80.2,12
2017-11-20,80.2,80.2,80.2,80.2,26
2017-11-21,80.2,80.2,80.2,80.2,1
2017-11-22,82.486,82.486,82.486,82.486,140
2017-11-24,82.486,82.486,82.486,82.486,36
2017-11-27,82.47,82.52,82.3381,82.3381,931
2017-11-28,82.74,82.74,82.74,82.74,100
2017-11-29,80.866,81.2199,80.866,81.2199,422
2017-11-30,82.03,82.03,81.587,81.69,1140
2017-12-01,80.75,80.75,79.92,80.2,744
2017-12-04,80.53,80.53,79.18,79.22,4986
2017-12-05,79.25,79.25,79.21,79.25,3011
2017-12-06,78.56,78.805,78.56,78.6,1866
2017-12-07,79.165,79.165,79.04,79.04,212
2017-12-08,79.04,79.04,79.04,79.04,53
2017-12-11,79.54,79.54,79.54,79.54,420
2017-12-12,79.89,79.89,79.89,79.89,200
2017-12-13,79.89,79.89,79.89,79.89,40
2017-12-14,79.89,79.89,79.89,79.89,15
2017-12-15,73.2,74.13,73.2,73.89,3097
2017-12-18,74.74,74.95,74.74,74.95,537
2017-12-19,74.95,74.95,74.95,74.95,34
2017-12-20,74.95,74.95,74.95,74.95,111
2017-12-21,74.502,74.502,74.502,74.502,390
2017-12-22,74.58,74.58,73.68,73.71,490
2017-12-26,72.8739,72.98,72.84,72.84,579
2017-12-27,73.134,73.38,72.89,72.89,2035
2017-12-28,72.99,73.03,72.99,73.03,618
2017-12-29,72.6,72.6,72.6,72.6,202
2018-01-02,72.85,73.76,72.85,73.75,1887
2018-01-03,74.33,74.7,74.33,74.57,2650
2018-01-04,74.77,74.77,74.68,74.7,1305
2018-01-05,75.23,75.64,75.2054,75.63,6741
2018-01-08,76.22,76.54,75.63,76.464,2953
2018-01-09,76.4554,76.4554,76.4,76.4,1604
2018-01-10,75.84,75.84,75.4276,75.4276,2231
2018-01-11,76.634,77.38,76.55,77.38,970
2018-01-12,77.66,78.43,77.66,78.43,1933
2018-01-16,79.04,79.0986,79.04,79.0986,501
2018-01-17,79.172,79.172,79.172,79.172,100
2018-01-18,79.1719,79.1719,79.1719,79.1719,148
2018-01-19,79.91,80.212,79.82,80.212,1438
2018-01-22,80.83,80.83,79.57,79.6606,1755
2018-01-23,79.852,79.852,79.852,79.852,300
2018-01-24,79.852,79.852,79.852,79.852,73
2018-01-25,78.73,78.73,78.73,78.73,129
2018-01-26,78.56,79.2864,78.56,79.2864,2153
2018-01-29,79.2864,79.2864,79.2864,79.2864,88
2018-01-30,78.12,78.16,78.12,78.16,313
2018-01-31,78.4947,78.4947,77.53,77.53,400
2018-02-01,77.21,77.21,77.21,77.21,194
2018-02-02,76.123,76.123,75.238,75.238,558
2018-02-05,74.71,74.865,71.8635,71.8635,2374
2018-02-06,70.24,72.85,70.0,72.6104,1608
2018-02-07,72.82,72.82,72.82,72.82,217
2018-02-08,71.0,71.0,71.0,71.0,352
2018-02-09,68.6,68.8311,67.2952,68.8311,548
2018-02-12,70.148,70.37,70.148,70.34,1044
2018-02-13,70.34,70.34,70.34,70.34,1
2018-02-14,71.15,72.73,71.15,72.73,427
2018-02-15,72.87,73.3073,72.5,73.3073,473
2018-02-16,73.36,73.36,73.36,73.36,522
2018-02-20,73.84,73.84,73.84,73.84,600
2018-02-21,73.84,73.84,73.84,73.84,3
2018-02-22,73.21,73.21,73.21,73.21,201
2018-02-23,73.34,73.36,73.34,73.36,222
2018-02-26,73.9903,74.805,73.9903,74.805,333
2018-02-27,74.805,74.805,74.805,74.805,2
2018-02-28,74.805,74.805,74.805,74.805,1
2018-03-01,74.805,74.805,74.805,74.805,39
2018-03-02,74.805,74.805,74.805,74.805,100
2018-03-05,74.67,74.67,74.67,74.67,400
2018-03-06,74.67,74.67,74.67,74.67,39
2018-03-07,76.13,76.13,76.13,76.13,169
2018-03-08,75.96,75.96,75.96,75.96,300
2018-03-09,75.96,75.96,75.96,75.96,2
2018-03-12,77.6,78.1017,77.6,77.91,1973
2018-03-13,77.4111,77.44,77.4111,77.44,308
2018-03-14,77.44,77.44,77.44,77.44,0
2018-03-15,77.47,77.47,77.14,77.14,366
2018-03-16,77.36,77.5878,77.36,77.5878,221
2018-03-19,77.13,77.13,76.15,76.15,1430
2018-03-20,76.15,76.15,76.15,76.15,51
2018-03-21,76.15,76.15,76.15,76.15,56
2018-03-22,75.0,75.0,74.0,74.0,507
2018-03-23,72.945,72.945,72.18,72.18,1011
2018-03-26,72.34,72.34,72.34,72.34,167
2018-03-27,72.91,72.91,72.91,72.91,102
2018-03-28,70.57,70.57,70.0,70.0,584
2018-03-29,72.3,72.3,72.08,72.08,425
2018-04-02,69.1,69.1,69.1,69.1,100
2018-04-03,69.1,69.1,69.1,69.1,146
2018-04-04,69.16,69.16,69.16,69.16,165
2018-04-05,71.98,71.98,71.98,71.98,300
2018-04-06,71.98,71.98,71.98,71.98,12
2018-04-09,69.26,70.38,69.26,70.38,486
2018-04-10,70.38,70.38,70.38,70.38,35
2018-04-11,71.89,72.7,71.89,72.7,288
2018-04-12,72.7,72.7,72.7,72.7,151
2018-04-13,72.7,72.7,72.7,72.7,7
2018-04-16,72.7,72.7,72.7,72.7,68
2018-04-17,72.7,72.7,72.7,72.7,22
2018-04-18,74.45,74.45,74.45,74.45,800
2018-04-19,74.45,74.45,74.45,74.45,61
2018-04-20,74.45,74.45,74.45,74.45,27
2018-04-23,74.45,74.45,74.45,74.45,74
2018-04-24,72.08,72.08,71.9735,71.9735,697
2018-04-25,71.974,71.974,71.974,71.974,10
2018-04-26,71.9735,71.9735,71.9735,71.9735,20
2018-04-27,71.9735,71.9735,71.9735,71.9735,1
2018-04-30,70.5399,70.54,70.5399,70.54,273
2018-05-01,70.54,70.54,70.54,70.54,15
2018-05-02,71.206,71.206,71.206,71.206,200
2018-05-03,71.2059,71.2059,71.2059,71.2059,74
2018-05-04,71.2059,71.2059,71.2059,71.2059,115
2018-05-07,71.2059,71.2059,71.2059,71.2059,25
2018-05-08,71.2059,71.2059,71.2059,71.2059,44
2018-05-09,71.2059,71.2059,71.2059,71.2059,3
2018-05-10,74.26,74.61,74.26,74.61,1441
2018-05-11,74.6,74.6,74.6,74.6,196
2018-05-14,74.6,74.6,74.6,74.6,100
2018-05-15,74.6,74.6,74.6,74.6,20
2018-05-16,74.6,74.6,74.6,74.6,73
2018-05-17,74.6,74.6,74.6,74.6,0
2018-05-18,74.6,74.6,74.6,74.6,0
2018-05-21,74.6,74.6,74.6,74.6,106
2018-05-22,74.6,74.6,74.6,74.6,0
2018-05-23,74.6,74.6,74.6,74.6,0
2018-05-24,74.6,74.6,74.6,74.6,0
2018-05-25,74.6,74.6,74.6,74.6,0
2018-05-29,74.1218,74.1218,74.1218,74.1218,116
2018-05-30,74.2602,74.2602,74.2602,74.2602,247
2018-05-31,74.05,74.05,74.05,74.05,125
2018-06-01,74.74,74.8,74.731,74.731,829
2018-06-04,75.185,75.5,75.185,75.5,620
2018-06-05,75.37,75.99,75.37,75.99,367
2018-06-06,76.45,76.51,76.45,76.51,523
2018-06-07,77.188,77.188,77.188,77.188,115
2018-06-08,77.19,77.275,77.19,77.275,302
2018-06-11,77.275,77.275,77.275,77.275,5
2018-06-12,78.488,78.488,78.488,78.488,100
2018-06-13,78.488,78.488,78.488,78.488,20
2018-06-14,78.371,78.371,78.371,78.371,181
2018-06-15,77.502,77.502,77.502,77.502,204
2018-06-18,77.3818,77.3818,77.3818,77.3818,81
2018-06-19,78.34,78.34,78.34,78.34,200
2018-06-20,78.34,78.34,78.34,78.34,22
2018-06-21,76.913,76.913,76.913,76.913,300
2018-06-22,76.9133,76.9133,76.9133,76.9133,4
2018-06-25,76.9133,76.9133,76.9133,76.9133,86
2018-06-26,76.9133,76.9133,76.9133,76.9133,56
2018-06-27,75.08,75.08,73.85,73.85,219
2018-06-28,73.85,73.85,73.85,73.85,2
2018-06-29,75.19,75.19,74.87,74.87,361
2018-07-02,74.87,74.87,74.87,74.87,1
2018-07-03,74.87,74.87,74.87,74.87,5
2018-07-05,74.87,74.87,74.87,74.87,57
2018-07-06,76.27,76.3,76.27,76.3,664
2018-07-09,77.73,77.73,77.73,77.73,100
2018-07-10,77.73,77.73,77.73,77.73,16
2018-07-11,77.73,77.73,77.73,77.73,0
2018-07-12,77.73,77.73,77.73,77.73,25
2018-07-13,77.73,77.73,77.73,77.73,0
2018-07-16,77.73,77.73,77.73,77.73,15
2018-07-17,77.73,77.73,77.73,77.73,0
2018-07-18,77.73,77.73,77.73,77.73,0
2018-07-19,77.5,77.73,77.5,77.73,628
2018-07-20,77.73,77.73,77.73,77.73,0
2018-07-23,77.73,77.73,77.73,77.73,0
2018-07-24,77.16,77.16,77.16,77.16,200
2018-07-25,77.16,77.16,77.16,77.16,3
2018-07-26,77.16,77.16,77.16,77.16,16
2018-07-27,77.16,77.16,77.16,77.16,10
2018-07-30,77.16,77.16,77.16,77.16,0
2018-07-31,77.16,77.16,77.16,77.16,26
2018-08-01,77.16,77.16,77.16,77.16,45
2018-08-02,77.16,77.16,77.16,77.16,2
2018-08-03,76.72,77.32,76.72,77.32,746
2018-08-06,77.32,77.32,77.32,77.32,100
2018-08-07,77.32,77.32,77.32,77.32,10
2018-08-08,77.32,77.32,77.32,77.32,0
2018-08-09,77.32,77.32,77.32,77.32,0
2018-08-10,77.32,77.32,77.32,77.32,0
2018-08-13,78.6153,78.6153,78.6153,78.6153,276
